time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.60069675089924,0.43977392006221194,13.911414729300168,0.0692922317308442,0.06764832640754825,0.0,-0.9434470803109821,0.7625212428587826,4.133600939886845,0.02828746712483183,-0.025167527981138034,0.0,433.84462016891837,431.77936710030957,433.0695395770964,433.91137775365985
1.8600000000000012,-0.65848562335015,0.48671592504735767,14.158980886567253,0.07138600571756637,0.0662892608996648,0.0,-0.9827416099960204,0.80237212835815,4.118635923600406,0.04561055040285821,-0.018041882768798027,0.0,416.89894792501553,417.52108009312764,417.24729362528825,418.7576537010897
1.9200000000000013,-0.7192168835863523,0.536742696434844,14.41475673481522,0.07376593851423774,0.06512997429883693,0.0,-1.041427209567435,0.8654379412234794,4.406099282626222,0.023823299352907598,-0.022011710264014567,0.0,508.5716278993102,508.28728255875114,510.8153121086728,509.25972074613253
1.9800000000000013,-0.7832702716204137,0.5904151130376586,14.68517039028619,0.07526858396281355,0.06374298016910807,0.0,-1.0934870252594622,0.9237452416373304,4.606858145254697,0.027379966941944403,-0.025423019635516648,0.0,486.9425237559053,486.68724906920335,486.92100955096186,487.1870770220349
2.0400000000000014,-0.8503588241700706,0.6475526935107816,14.96672877739628,0.07665211657227022,0.06207015669258009,0.0,-1.1425861576389638,0.9809492326744262,4.777681613601985,0.012596411185748297,-0.03331312046557581,0.0,479.3394395665391,478.7392557967011,481.259859778067,480.1394694008449
2.1000000000000014,-0.9201597205869569,0.7079034693273022,15.25534973601116,0.07735436969845821,0.06081887149196863,0.0,-1.1839565030036658,1.030781126458973,4.8427195808990176,0.00985732970786122,-0.0033979344156899478,0.0,447.883024663251,450.30968600155285,449.7021487448837,449.48006872947286
2.1600000000000015,-0.9922582617065056,0.7710412616859188,15.54511469499596,0.07803092595202976,0.060379304200384176,0.0,-1.219321717494277,1.073860758881371,4.8161997986448934,0.013972036815407032,-0.016645068669703177,0.0,421.13701702900727,419.9895445792972,420.0222724954691,420.3789128269905
2.2200000000000015,-1.066739095134477,0.8371177886733556,15.837681439829817,0.07863648529475764,0.06048155232285879,0.0,-1.2633213790735127,1.1287126803198122,4.935473406286308,0.0009125396074097522,0.024378806278584443,0.0,464.9824421278775,468.18563163931077,466.8339688814004,465.8135874534172
2.2800000000000016,-1.1438052356410424,0.9064061179762913,16.136295885151032,0.07922265256832883,0.06147830322293846,0.0,-1.3056679955078137,1.1808887903350178,5.017928982562624,0.023305061105938704,-0.007262682499766937,0.0,456.8237259914311,454.2932596654827,456.2923917266112,458.0767086323468
2.3400000000000016,-1.2233843667845534,0.9787826588930835,16.4391527295534,0.08074395533524026,0.060986725433887834,0.0,-1.3469226676069528,1.2317670698145193,5.076992373230568,0.02916805166001169,-0.010121681490944695,0.0,450.03112668951627,449.7997361880462,449.76738362957167,450.2421505652669
